locality_a,locality_b,transit_time_mins
us--ny-new-york-city-southwest-bronx,us--ny-new-york-city-staten-island-mid-island,80.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-staten-island-mid-island,40.0
us--ny-new-york-city-eastern-brooklyn,us--ny-the-hamptons,141.0
us--ny-new-york-city-northeast-bronx,us--ny-the-hamptons,137.0
us--ny-new-york-city-southeast-bronx,us--ny-the-hamptons,125.0
us--ny-new-york-city-midtown-manhattan,us--ny-the-hamptons,155.0
us--ny-nassau-county-north-shore,us--ny-the-hamptons,108.0
us--ny-new-york-city-northeastern-queens,us--ny-the-hamptons,121.0
us--ny-east-central-suffolk-county,us--ny-the-hamptons,55.0
us--nj-jersey-city-hoboken,us--ny-the-hamptons,165.0
us--ny-new-york-city-staten-island-south-shore,us--ny-the-hamptons,199.0
us--ny-new-york-city-uptown-manhattan,us--ny-the-hamptons,143.0
us--ny-new-york-city-northwest-bronx,us--ny-the-hamptons,139.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-the-hamptons,157.0
us--ny-nassau-county-south-shore,us--ny-the-hamptons,108.0
us--ny-new-york-city-northwestern-queens,us--ny-the-hamptons,139.0
us--nj-bayonne,us--ny-the-hamptons,179.0
us--ny-new-york-city-central-brooklyn,us--ny-the-hamptons,159.0
us--ny-new-york-city-upper-east-side,us--ny-the-hamptons,143.0
us--ny-new-york-city-the-rockaways,us--ny-the-hamptons,148.0
us--ny-new-york-city-central-queens,us--ny-the-hamptons,125.0
us--ny-north-fork-long-island,us--ny-the-hamptons,60.0
us--ny-new-york-city-southwest-bronx,us--ny-the-hamptons,137.0
us--ny-new-york-city-downtown-manhattan,us--ny-the-hamptons,155.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-northeast-bronx,58.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-southeast-bronx,46.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-midtown-manhattan,42.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-eastern-brooklyn,46.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-northeastern-queens,34.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-eastern-brooklyn,86.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-eastern-brooklyn,46.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-staten-island-south-shore,58.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-uptown-manhattan,42.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-northwest-bronx,58.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-northwestern-brooklyn,32.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-eastern-brooklyn,42.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-northwestern-queens,28.0
us--nj-bayonne,us--ny-new-york-city-eastern-brooklyn,60.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-eastern-brooklyn,18.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-upper-east-side,42.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-the-rockaways,24.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-eastern-brooklyn,16.0
us--ny-new-york-city-eastern-brooklyn,us--ny-north-fork-long-island,131.0
us--ny-new-york-city-eastern-brooklyn,us--ny-new-york-city-southwest-bronx,46.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-eastern-brooklyn,36.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-southeast-bronx,12.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-northeast-bronx,42.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-northeast-bronx,47.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-northeastern-queens,26.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-northeast-bronx,82.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-northeast-bronx,62.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-staten-island-south-shore,98.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-uptown-manhattan,30.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-northwest-bronx,14.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-northwestern-brooklyn,62.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-northeast-bronx,50.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-northwestern-queens,30.0
us--nj-bayonne,us--ny-new-york-city-northeast-bronx,76.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-northeast-bronx,70.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-upper-east-side,30.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-the-rockaways,72.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-northeast-bronx,44.0
us--ny-new-york-city-northeast-bronx,us--ny-north-fork-long-island,127.0
us--ny-new-york-city-northeast-bronx,us--ny-new-york-city-southwest-bronx,18.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-northeast-bronx,52.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-southeast-bronx,30.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-southeast-bronx,35.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-southeast-bronx,14.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-southeast-bronx,70.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-southeast-bronx,50.0
us--ny-new-york-city-southeast-bronx,us--ny-new-york-city-staten-island-south-shore,86.0
us--ny-new-york-city-southeast-bronx,us--ny-new-york-city-uptown-manhattan,18.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-southeast-bronx,14.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-southeast-bronx,50.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-southeast-bronx,38.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-southeast-bronx,18.0
us--nj-bayonne,us--ny-new-york-city-southeast-bronx,64.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-southeast-bronx,58.0
us--ny-new-york-city-southeast-bronx,us--ny-new-york-city-upper-east-side,18.0
us--ny-new-york-city-southeast-bronx,us--ny-new-york-city-the-rockaways,60.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-southeast-bronx,32.0
us--ny-new-york-city-southeast-bronx,us--ny-north-fork-long-island,115.0
us--ny-new-york-city-southeast-bronx,us--ny-new-york-city-southwest-bronx,12.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-southeast-bronx,40.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-midtown-manhattan,64.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-northeastern-queens,36.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-midtown-manhattan,100.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-midtown-manhattan,24.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-staten-island-south-shore,60.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-uptown-manhattan,21.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-northwest-bronx,44.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-northwestern-brooklyn,20.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-midtown-manhattan,64.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-northwestern-queens,18.0
us--nj-bayonne,us--ny-new-york-city-midtown-manhattan,38.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-midtown-manhattan,34.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-upper-east-side,12.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-the-rockaways,66.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-midtown-manhattan,36.0
us--ny-new-york-city-midtown-manhattan,us--ny-north-fork-long-island,145.0
us--ny-new-york-city-midtown-manhattan,us--ny-new-york-city-southwest-bronx,32.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-midtown-manhattan,14.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-northeastern-queens,28.0
us--ny-east-central-suffolk-county,us--ny-nassau-county-north-shore,53.0
us--nj-jersey-city-hoboken,us--ny-nassau-county-north-shore,70.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-staten-island-south-shore,104.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-uptown-manhattan,53.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-northwest-bronx,49.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-northwestern-brooklyn,62.0
us--ny-nassau-county-north-shore,us--ny-nassau-county-south-shore,32.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-northwestern-queens,46.0
us--nj-bayonne,us--ny-nassau-county-north-shore,84.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-central-brooklyn,64.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-upper-east-side,53.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-the-rockaways,65.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-central-queens,30.0
us--ny-nassau-county-north-shore,us--ny-north-fork-long-island,98.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-southwest-bronx,47.0
us--ny-nassau-county-north-shore,us--ny-new-york-city-downtown-manhattan,60.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-northeastern-queens,66.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-northeastern-queens,50.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-staten-island-south-shore,86.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-uptown-manhattan,32.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-northwest-bronx,28.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-northwestern-brooklyn,50.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-northeastern-queens,28.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-northwestern-queens,18.0
us--nj-bayonne,us--ny-new-york-city-northeastern-queens,64.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-northeastern-queens,52.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-upper-east-side,32.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-the-rockaways,46.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-northeastern-queens,18.0
us--ny-new-york-city-northeastern-queens,us--ny-north-fork-long-island,111.0
us--ny-new-york-city-northeastern-queens,us--ny-new-york-city-southwest-bronx,20.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-northeastern-queens,40.0
us--nj-jersey-city-hoboken,us--ny-east-central-suffolk-county,110.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-staten-island-south-shore,144.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-uptown-manhattan,88.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-northwest-bronx,84.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-northwestern-brooklyn,102.0
us--ny-east-central-suffolk-county,us--ny-nassau-county-south-shore,53.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-northwestern-queens,84.0
us--nj-bayonne,us--ny-east-central-suffolk-county,124.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-central-brooklyn,104.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-upper-east-side,88.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-the-rockaways,93.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-central-queens,70.0
us--ny-east-central-suffolk-county,us--ny-north-fork-long-island,45.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-southwest-bronx,82.0
us--ny-east-central-suffolk-county,us--ny-new-york-city-downtown-manhattan,100.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-staten-island-south-shore,36.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-uptown-manhattan,45.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-northwest-bronx,62.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-northwestern-brooklyn,22.0
us--nj-jersey-city-hoboken,us--ny-nassau-county-south-shore,76.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-northwestern-queens,32.0
us--nj-bayonne,us--nj-jersey-city-hoboken,14.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-central-brooklyn,36.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-upper-east-side,36.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-the-rockaways,70.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-central-queens,40.0
us--nj-jersey-city-hoboken,us--ny-north-fork-long-island,155.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-southwest-bronx,50.0
us--nj-jersey-city-hoboken,us--ny-new-york-city-downtown-manhattan,10.0
us--ny-new-york-city-staten-island-south-shore,us--ny-new-york-city-uptown-manhattan,81.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-staten-island-south-shore,98.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-staten-island-south-shore,42.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-staten-island-south-shore,100.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-staten-island-south-shore,68.0
us--nj-bayonne,us--ny-new-york-city-staten-island-south-shore,22.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-staten-island-south-shore,40.0
us--ny-new-york-city-staten-island-south-shore,us--ny-new-york-city-upper-east-side,72.0
us--ny-new-york-city-staten-island-south-shore,us--ny-new-york-city-the-rockaways,66.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-staten-island-south-shore,74.0
us--ny-new-york-city-staten-island-south-shore,us--ny-north-fork-long-island,189.0
us--ny-new-york-city-southwest-bronx,us--ny-new-york-city-staten-island-south-shore,86.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-staten-island-south-shore,46.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-uptown-manhattan,24.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-uptown-manhattan,41.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-uptown-manhattan,56.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-uptown-manhattan,14.0
us--nj-bayonne,us--ny-new-york-city-uptown-manhattan,59.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-uptown-manhattan,54.0
us--ny-new-york-city-upper-east-side,us--ny-new-york-city-uptown-manhattan,14.0
us--ny-new-york-city-the-rockaways,us--ny-new-york-city-uptown-manhattan,66.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-uptown-manhattan,32.0
us--ny-new-york-city-uptown-manhattan,us--ny-north-fork-long-island,133.0
us--ny-new-york-city-southwest-bronx,us--ny-new-york-city-uptown-manhattan,16.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-uptown-manhattan,35.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-northwestern-brooklyn,64.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-northwest-bronx,52.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-northwestern-queens,30.0
us--nj-bayonne,us--ny-new-york-city-northwest-bronx,76.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-northwest-bronx,70.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-upper-east-side,32.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-the-rockaways,74.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-northwest-bronx,46.0
us--ny-new-york-city-northwest-bronx,us--ny-north-fork-long-island,129.0
us--ny-new-york-city-northwest-bronx,us--ny-new-york-city-southwest-bronx,12.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-northwest-bronx,52.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-northwestern-brooklyn,68.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-northwestern-queens,34.0
us--nj-bayonne,us--ny-new-york-city-northwestern-brooklyn,36.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-northwestern-brooklyn,14.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-upper-east-side,32.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-the-rockaways,50.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-northwestern-brooklyn,32.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-north-fork-long-island,147.0
us--ny-new-york-city-northwestern-brooklyn,us--ny-new-york-city-southwest-bronx,52.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-northwestern-brooklyn,12.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-northwestern-queens,46.0
us--nj-bayonne,us--ny-nassau-county-south-shore,90.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-central-brooklyn,60.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-upper-east-side,56.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-the-rockaways,40.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-central-queens,38.0
us--ny-nassau-county-south-shore,us--ny-north-fork-long-island,98.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-southwest-bronx,48.0
us--ny-nassau-county-south-shore,us--ny-new-york-city-downtown-manhattan,66.0
us--nj-bayonne,us--ny-new-york-city-northwestern-queens,46.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-northwestern-queens,40.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-upper-east-side,14.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-the-rockaways,52.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-northwestern-queens,18.0
us--ny-new-york-city-northwestern-queens,us--ny-north-fork-long-island,129.0
us--ny-new-york-city-northwestern-queens,us--ny-new-york-city-southwest-bronx,18.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-northwestern-queens,22.0
us--nj-bayonne,us--ny-new-york-city-central-brooklyn,48.0
us--nj-bayonne,us--ny-new-york-city-upper-east-side,50.0
us--nj-bayonne,us--ny-new-york-city-the-rockaways,74.0
us--nj-bayonne,us--ny-new-york-city-central-queens,54.0
us--nj-bayonne,us--ny-north-fork-long-island,169.0
us--nj-bayonne,us--ny-new-york-city-southwest-bronx,64.0
us--nj-bayonne,us--ny-new-york-city-downtown-manhattan,24.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-upper-east-side,44.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-the-rockaways,36.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-central-queens,34.0
us--ny-new-york-city-central-brooklyn,us--ny-north-fork-long-island,149.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-southwest-bronx,58.0
us--ny-new-york-city-central-brooklyn,us--ny-new-york-city-downtown-manhattan,26.0
us--ny-new-york-city-the-rockaways,us--ny-new-york-city-upper-east-side,66.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-upper-east-side,32.0
us--ny-new-york-city-upper-east-side,us--ny-north-fork-long-island,133.0
us--ny-new-york-city-southwest-bronx,us--ny-new-york-city-upper-east-side,20.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-upper-east-side,26.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-the-rockaways,40.0
us--ny-new-york-city-the-rockaways,us--ny-north-fork-long-island,138.0
us--ny-new-york-city-southwest-bronx,us--ny-new-york-city-the-rockaways,66.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-the-rockaways,60.0
us--ny-new-york-city-central-queens,us--ny-north-fork-long-island,115.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-southwest-bronx,36.0
us--ny-new-york-city-central-queens,us--ny-new-york-city-downtown-manhattan,30.0
us--ny-new-york-city-southwest-bronx,us--ny-north-fork-long-island,127.0
us--ny-new-york-city-downtown-manhattan,us--ny-north-fork-long-island,145.0
us--ny-new-york-city-downtown-manhattan,us--ny-new-york-city-southwest-bronx,40.0
